project_id,project_date,status
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-02-13,initial
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-02-14,initial
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-02-15,initial
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-02-16,initial
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-02-17,initial
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-02-18,initial
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-02-19,initial
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-02-20,initial
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-02-21,initial
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-02-22,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-02-23,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-02-24,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-02-25,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-02-26,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-02-27,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-02-28,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-02-29,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-03-01,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-03-02,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-03-03,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-03-04,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-03-05,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-03-06,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-03-07,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-03-08,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-03-09,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-03-10,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-03-11,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-03-12,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-03-13,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-03-14,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-03-15,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-03-16,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-03-17,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-03-18,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-03-19,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-03-20,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-03-21,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-03-22,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-03-23,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-03-24,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-03-25,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-03-26,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-03-27,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-03-28,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-03-29,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-03-30,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-03-31,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-04-01,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-04-02,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-04-03,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-04-04,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-04-05,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-04-06,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-04-07,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-04-08,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-04-09,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-04-10,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-04-11,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-04-12,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-04-13,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-04-14,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-04-15,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-04-16,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-04-17,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-04-18,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-04-19,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-04-20,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-04-21,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-04-22,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-04-23,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-04-24,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-04-25,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-04-26,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-04-27,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-04-28,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-04-29,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-04-30,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-05-01,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-05-02,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-05-03,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-05-04,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-05-05,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-05-06,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-05-07,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-05-08,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-05-09,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-05-10,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-05-11,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-05-12,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-05-13,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-05-14,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-05-15,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-05-16,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-05-17,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-05-18,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-05-19,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-05-20,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-05-21,active
ae5c6297-76fb-498b-b095-d7cd53846b23,2024-05-22,completed
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-04-13,initial
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-04-14,initial
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-04-15,initial
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-04-16,initial
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-04-17,initial
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-04-18,initial
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-04-19,initial
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-04-20,initial
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-04-21,initial
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-04-22,initial
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-04-23,initial
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-04-24,initial
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-04-25,initial
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-04-26,initial
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-04-27,initial
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-04-28,initial
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-04-29,initial
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-04-30,initial
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-05-01,initial
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-05-02,initial
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-05-03,initial
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-05-04,initial
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-05-05,initial
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-05-06,initial
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-05-07,initial
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-05-08,initial
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-05-09,initial
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-05-10,initial
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-05-11,initial
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-05-12,initial
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-05-13,initial
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-05-14,initial
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-05-15,initial
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-05-16,initial
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-05-17,initial
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-05-18,initial
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-05-19,initial
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-05-20,active
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-05-21,active
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-05-22,active
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-05-23,active
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-05-24,active
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-05-25,active
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-05-26,active
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-05-27,active
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-05-28,active
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-05-29,active
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-05-30,active
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-05-31,active
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-06-01,active
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-06-02,active
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-06-03,active
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-06-04,active
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-06-05,active
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-06-06,active
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-06-07,active
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-06-08,active
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-06-09,active
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-06-10,active
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-06-11,active
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-06-12,active
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-06-13,active
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-06-14,active
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-06-15,active
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-06-16,active
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-06-17,active
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-06-18,active
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-06-19,active
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-06-20,active
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-06-21,active
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-06-22,active
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-06-23,active
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-06-24,active
bc9f08ef-7b16-4fcf-8327-00fb74b7324e,2024-06-25,completed
539ba8af-3a39-4e80-849f-8380c599525b,2024-02-23,initial
539ba8af-3a39-4e80-849f-8380c599525b,2024-02-24,initial
539ba8af-3a39-4e80-849f-8380c599525b,2024-02-25,initial
539ba8af-3a39-4e80-849f-8380c599525b,2024-02-26,initial
539ba8af-3a39-4e80-849f-8380c599525b,2024-02-27,initial
539ba8af-3a39-4e80-849f-8380c599525b,2024-02-28,initial
539ba8af-3a39-4e80-849f-8380c599525b,2024-02-29,initial
539ba8af-3a39-4e80-849f-8380c599525b,2024-03-01,initial
539ba8af-3a39-4e80-849f-8380c599525b,2024-03-02,initial
539ba8af-3a39-4e80-849f-8380c599525b,2024-03-03,initial
539ba8af-3a39-4e80-849f-8380c599525b,2024-03-04,initial
539ba8af-3a39-4e80-849f-8380c599525b,2024-03-05,initial
539ba8af-3a39-4e80-849f-8380c599525b,2024-03-06,initial
539ba8af-3a39-4e80-849f-8380c599525b,2024-03-07,initial
539ba8af-3a39-4e80-849f-8380c599525b,2024-03-08,initial
539ba8af-3a39-4e80-849f-8380c599525b,2024-03-09,initial
539ba8af-3a39-4e80-849f-8380c599525b,2024-03-10,initial
539ba8af-3a39-4e80-849f-8380c599525b,2024-03-11,initial
539ba8af-3a39-4e80-849f-8380c599525b,2024-03-12,initial
539ba8af-3a39-4e80-849f-8380c599525b,2024-03-13,initial
539ba8af-3a39-4e80-849f-8380c599525b,2024-03-14,initial
539ba8af-3a39-4e80-849f-8380c599525b,2024-03-15,initial
539ba8af-3a39-4e80-849f-8380c599525b,2024-03-16,initial
539ba8af-3a39-4e80-849f-8380c599525b,2024-03-17,initial
539ba8af-3a39-4e80-849f-8380c599525b,2024-03-18,initial
539ba8af-3a39-4e80-849f-8380c599525b,2024-03-19,initial
539ba8af-3a39-4e80-849f-8380c599525b,2024-03-20,initial
539ba8af-3a39-4e80-849f-8380c599525b,2024-03-21,initial
539ba8af-3a39-4e80-849f-8380c599525b,2024-03-22,initial
539ba8af-3a39-4e80-849f-8380c599525b,2024-03-23,initial
539ba8af-3a39-4e80-849f-8380c599525b,2024-03-24,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-03-25,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-03-26,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-03-27,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-03-28,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-03-29,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-03-30,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-03-31,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-04-01,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-04-02,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-04-03,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-04-04,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-04-05,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-04-06,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-04-07,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-04-08,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-04-09,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-04-10,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-04-11,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-04-12,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-04-13,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-04-14,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-04-15,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-04-16,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-04-17,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-04-18,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-04-19,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-04-20,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-04-21,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-04-22,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-04-23,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-04-24,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-04-25,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-04-26,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-04-27,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-04-28,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-04-29,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-04-30,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-05-01,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-05-02,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-05-03,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-05-04,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-05-05,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-05-06,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-05-07,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-05-08,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-05-09,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-05-10,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-05-11,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-05-12,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-05-13,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-05-14,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-05-15,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-05-16,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-05-17,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-05-18,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-05-19,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-05-20,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-05-21,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-05-22,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-05-23,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-05-24,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-05-25,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-05-26,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-05-27,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-05-28,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-05-29,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-05-30,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-05-31,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-06-01,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-06-02,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-06-03,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-06-04,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-06-05,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-06-06,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-06-07,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-06-08,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-06-09,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-06-10,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-06-11,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-06-12,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-06-13,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-06-14,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-06-15,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-06-16,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-06-17,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-06-18,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-06-19,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-06-20,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-06-21,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-06-22,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-06-23,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-06-24,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-06-25,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-06-26,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-06-27,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-06-28,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-06-29,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-06-30,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-07-01,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-07-02,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-07-03,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-07-04,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-07-05,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-07-06,active
539ba8af-3a39-4e80-849f-8380c599525b,2024-07-07,initial
b970ca92-8277-433a-bac4-984400174af1,2024-04-29,initial
b970ca92-8277-433a-bac4-984400174af1,2024-04-30,initial
b970ca92-8277-433a-bac4-984400174af1,2024-05-01,initial
b970ca92-8277-433a-bac4-984400174af1,2024-05-02,initial
b970ca92-8277-433a-bac4-984400174af1,2024-05-03,initial
b970ca92-8277-433a-bac4-984400174af1,2024-05-04,initial
b970ca92-8277-433a-bac4-984400174af1,2024-05-05,initial
b970ca92-8277-433a-bac4-984400174af1,2024-05-06,initial
b970ca92-8277-433a-bac4-984400174af1,2024-05-07,initial
b970ca92-8277-433a-bac4-984400174af1,2024-05-08,initial
b970ca92-8277-433a-bac4-984400174af1,2024-05-09,initial
b970ca92-8277-433a-bac4-984400174af1,2024-05-10,initial
b970ca92-8277-433a-bac4-984400174af1,2024-05-11,initial
b970ca92-8277-433a-bac4-984400174af1,2024-05-12,initial
b970ca92-8277-433a-bac4-984400174af1,2024-05-13,initial
b970ca92-8277-433a-bac4-984400174af1,2024-05-14,initial
b970ca92-8277-433a-bac4-984400174af1,2024-05-15,initial
b970ca92-8277-433a-bac4-984400174af1,2024-05-16,initial
b970ca92-8277-433a-bac4-984400174af1,2024-05-17,initial
b970ca92-8277-433a-bac4-984400174af1,2024-05-18,initial
b970ca92-8277-433a-bac4-984400174af1,2024-05-19,initial
b970ca92-8277-433a-bac4-984400174af1,2024-05-20,initial
b970ca92-8277-433a-bac4-984400174af1,2024-05-21,initial
b970ca92-8277-433a-bac4-984400174af1,2024-05-22,initial
b970ca92-8277-433a-bac4-984400174af1,2024-05-23,initial
b970ca92-8277-433a-bac4-984400174af1,2024-05-24,initial
b970ca92-8277-433a-bac4-984400174af1,2024-05-25,initial
b970ca92-8277-433a-bac4-984400174af1,2024-05-26,initial
b970ca92-8277-433a-bac4-984400174af1,2024-05-27,initial
b970ca92-8277-433a-bac4-984400174af1,2024-05-28,initial
b970ca92-8277-433a-bac4-984400174af1,2024-05-29,initial
b970ca92-8277-433a-bac4-984400174af1,2024-05-30,initial
b970ca92-8277-433a-bac4-984400174af1,2024-05-31,initial
b970ca92-8277-433a-bac4-984400174af1,2024-06-01,initial
b970ca92-8277-433a-bac4-984400174af1,2024-06-02,initial
b970ca92-8277-433a-bac4-984400174af1,2024-06-03,initial
b970ca92-8277-433a-bac4-984400174af1,2024-06-04,initial
b970ca92-8277-433a-bac4-984400174af1,2024-06-05,initial
b970ca92-8277-433a-bac4-984400174af1,2024-06-06,initial
b970ca92-8277-433a-bac4-984400174af1,2024-06-07,initial
b970ca92-8277-433a-bac4-984400174af1,2024-06-08,initial
b970ca92-8277-433a-bac4-984400174af1,2024-06-09,initial
b970ca92-8277-433a-bac4-984400174af1,2024-06-10,initial
b970ca92-8277-433a-bac4-984400174af1,2024-06-11,initial
b970ca92-8277-433a-bac4-984400174af1,2024-06-12,initial
b970ca92-8277-433a-bac4-984400174af1,2024-06-13,initial
b970ca92-8277-433a-bac4-984400174af1,2024-06-14,initial
b970ca92-8277-433a-bac4-984400174af1,2024-06-15,initial
b970ca92-8277-433a-bac4-984400174af1,2024-06-16,initial
b970ca92-8277-433a-bac4-984400174af1,2024-06-17,initial
b970ca92-8277-433a-bac4-984400174af1,2024-06-18,initial
b970ca92-8277-433a-bac4-984400174af1,2024-06-19,initial
b970ca92-8277-433a-bac4-984400174af1,2024-06-20,active
b970ca92-8277-433a-bac4-984400174af1,2024-06-21,active
b970ca92-8277-433a-bac4-984400174af1,2024-06-22,active
b970ca92-8277-433a-bac4-984400174af1,2024-06-23,active
b970ca92-8277-433a-bac4-984400174af1,2024-06-24,active
b970ca92-8277-433a-bac4-984400174af1,2024-06-25,active
b970ca92-8277-433a-bac4-984400174af1,2024-06-26,active
b970ca92-8277-433a-bac4-984400174af1,2024-06-27,active
b970ca92-8277-433a-bac4-984400174af1,2024-06-28,active
b970ca92-8277-433a-bac4-984400174af1,2024-06-29,active
b970ca92-8277-433a-bac4-984400174af1,2024-06-30,active
b970ca92-8277-433a-bac4-984400174af1,2024-07-01,active
b970ca92-8277-433a-bac4-984400174af1,2024-07-02,active
b970ca92-8277-433a-bac4-984400174af1,2024-07-03,active
b970ca92-8277-433a-bac4-984400174af1,2024-07-04,active
b970ca92-8277-433a-bac4-984400174af1,2024-07-05,active
b970ca92-8277-433a-bac4-984400174af1,2024-07-06,active
b970ca92-8277-433a-bac4-984400174af1,2024-07-07,active
b970ca92-8277-433a-bac4-984400174af1,2024-07-08,active
b970ca92-8277-433a-bac4-984400174af1,2024-07-09,active
b970ca92-8277-433a-bac4-984400174af1,2024-07-10,active
b970ca92-8277-433a-bac4-984400174af1,2024-07-11,active
b970ca92-8277-433a-bac4-984400174af1,2024-07-12,active
b970ca92-8277-433a-bac4-984400174af1,2024-07-13,active
b970ca92-8277-433a-bac4-984400174af1,2024-07-14,active
b970ca92-8277-433a-bac4-984400174af1,2024-07-15,active
b970ca92-8277-433a-bac4-984400174af1,2024-07-16,active
b970ca92-8277-433a-bac4-984400174af1,2024-07-17,active
b970ca92-8277-433a-bac4-984400174af1,2024-07-18,active
b970ca92-8277-433a-bac4-984400174af1,2024-07-19,active
b970ca92-8277-433a-bac4-984400174af1,2024-07-20,active
b970ca92-8277-433a-bac4-984400174af1,2024-07-21,active
b970ca92-8277-433a-bac4-984400174af1,2024-07-22,active
b970ca92-8277-433a-bac4-984400174af1,2024-07-23,active
b970ca92-8277-433a-bac4-984400174af1,2024-07-24,active
b970ca92-8277-433a-bac4-984400174af1,2024-07-25,active
b970ca92-8277-433a-bac4-984400174af1,2024-07-26,active
b970ca92-8277-433a-bac4-984400174af1,2024-07-27,active
b970ca92-8277-433a-bac4-984400174af1,2024-07-28,active
b970ca92-8277-433a-bac4-984400174af1,2024-07-29,active
b970ca92-8277-433a-bac4-984400174af1,2024-07-30,active
b970ca92-8277-433a-bac4-984400174af1,2024-07-31,active
b970ca92-8277-433a-bac4-984400174af1,2024-08-01,active
b970ca92-8277-433a-bac4-984400174af1,2024-08-02,active
b970ca92-8277-433a-bac4-984400174af1,2024-08-03,active
b970ca92-8277-433a-bac4-984400174af1,2024-08-04,active
